kraj,rok,płeć,wiek,IndicatorName,wartość
Pakistan,1982,Female,43,Currently married by age of woman (Number),322842.6
Pakistan,1982,Female,44,Currently married by age of woman (Number),322842.6
Pakistan,1982,Female,45,Currently married by age of woman (Number),258906.4
Pakistan,1982,Female,46,Currently married by age of woman (Number),258906.4
Pakistan,1982,Female,47,Currently married by age of woman (Number),258906.4
Pakistan,1982,Female,48,Currently married by age of woman (Number),258906.4
Pakistan,1982,Female,49,Currently married by age of woman (Number),258906.4
Pakistan,1983,Female,15,Currently married by age of woman (Number),254166.6
Pakistan,1983,Female,16,Currently married by age of woman (Number),254166.6
Pakistan,1983,Female,17,Currently married by age of woman (Number),254166.6
Pakistan,1983,Female,18,Currently married by age of woman (Number),254166.6
Pakistan,1983,Female,19,Currently married by age of woman (Number),254166.6
Pakistan,1983,Female,20,Currently married by age of woman (Number),552035.0
Pakistan,1983,Female,21,Currently married by age of woman (Number),552035.0
Pakistan,1983,Female,22,Currently married by age of woman (Number),552035.0
Pakistan,1983,Female,23,Currently married by age of woman (Number),552035.0
Pakistan,1983,Female,24,Currently married by age of woman (Number),552035.0
Pakistan,1983,Female,25,Currently married by age of woman (Number),582083.2
Pakistan,1983,Female,26,Currently married by age of woman (Number),582083.2
Pakistan,1983,Female,27,Currently married by age of woman (Number),582083.2
Pakistan,1983,Female,28,Currently married by age of woman (Number),582083.2
Pakistan,1983,Female,29,Currently married by age of woman (Number),582083.2
Pakistan,1983,Female,30,Currently married by age of woman (Number),479099.0
Pakistan,1983,Female,31,Currently married by age of woman (Number),479099.0
Pakistan,1983,Female,32,Currently married by age of woman (Number),479099.0
Pakistan,1983,Female,33,Currently married by age of woman (Number),479099.0
Pakistan,1983,Female,34,Currently married by age of woman (Number),479099.0
Pakistan,1983,Female,35,Currently married by age of woman (Number),422744.8
Pakistan,1983,Female,36,Currently married by age of woman (Number),422744.8
Pakistan,1983,Female,37,Currently married by age of woman (Number),422744.8
Pakistan,1983,Female,38,Currently married by age of woman (Number),422744.8
Pakistan,1983,Female,39,Currently married by age of woman (Number),422744.8
Pakistan,1983,Female,40,Currently married by age of woman (Number),338093.0
Pakistan,1983,Female,41,Currently married by age of woman (Number),338093.0
Pakistan,1983,Female,42,Currently married by age of woman (Number),338093.0
Pakistan,1983,Female,43,Currently married by age of woman (Number),338093.0
Pakistan,1983,Female,44,Currently married by age of woman (Number),338093.0
Pakistan,1983,Female,45,Currently married by age of woman (Number),268940.4
Pakistan,1983,Female,46,Currently married by age of woman (Number),268940.4
Pakistan,1983,Female,47,Currently married by age of woman (Number),268940.4
Pakistan,1983,Female,48,Currently married by age of woman (Number),268940.4
Pakistan,1983,Female,49,Currently married by age of woman (Number),268940.4
Pakistan,1984,Female,15,Currently married by age of woman (Number),254635.6
Pakistan,1984,Female,16,Currently married by age of woman (Number),254635.6
Pakistan,1984,Female,17,Currently married by age of woman (Number),254635.6
Pakistan,1984,Female,18,Currently married by age of woman (Number),254635.6
Pakistan,1984,Female,19,Currently married by age of woman (Number),254635.6
Pakistan,1984,Female,20,Currently married by age of woman (Number),561214.2
Pakistan,1984,Female,21,Currently married by age of woman (Number),561214.2
